Series Name,Series Code,Country Name,Country Code,2018 [YR2018]
"Fish species, threatened",EN.FSH.THRD.NO,Slovak Republic,SVK,5
"Fish species, threatened",EN.FSH.THRD.NO,Slovenia,SVN,33
"Fish species, threatened",EN.FSH.THRD.NO,Solomon Islands,SLB,24
"Fish species, threatened",EN.FSH.THRD.NO,Somalia,SOM,31
"Fish species, threatened",EN.FSH.THRD.NO,South Africa,ZAF,121
"Fish species, threatened",EN.FSH.THRD.NO,South Sudan,SSD,0
"Fish species, threatened",EN.FSH.THRD.NO,Spain,ESP,83
"Fish species, threatened",EN.FSH.THRD.NO,Sri Lanka,LKA,57
"Fish species, threatened",EN.FSH.THRD.NO,St. Kitts and Nevis,KNA,30
"Fish species, threatened",EN.FSH.THRD.NO,St. Lucia,LCA,30
"Fish species, threatened",EN.FSH.THRD.NO,St. Martin (French part),MAF,31
"Fish species, threatened",EN.FSH.THRD.NO,St. Vincent and the Grenadines,VCT,29
"Fish species, threatened",EN.FSH.THRD.NO,Sudan,SDN,32
"Fish species, threatened",EN.FSH.THRD.NO,Suriname,SUR,32
"Fish species, threatened",EN.FSH.THRD.NO,Sweden,SWE,15
"Fish species, threatened",EN.FSH.THRD.NO,Switzerland,CHE,9
"Fish species, threatened",EN.FSH.THRD.NO,Syrian Arab Republic,SYR,51
"Fish species, threatened",EN.FSH.THRD.NO,Tajikistan,TJK,5
"Fish species, threatened",EN.FSH.THRD.NO,Tanzania,TZA,179
"Fish species, threatened",EN.FSH.THRD.NO,Thailand,THA,106
"Fish species, threatened",EN.FSH.THRD.NO,Timor-Leste,TLS,13
"Fish species, threatened",EN.FSH.THRD.NO,Togo,TGO,38
"Fish species, threatened",EN.FSH.THRD.NO,Tonga,TON,16
"Fish species, threatened",EN.FSH.THRD.NO,Trinidad and Tobago,TTO,37
"Fish species, threatened",EN.FSH.THRD.NO,Tunisia,TUN,39
"Fish species, threatened",EN.FSH.THRD.NO,Turkey,TUR,131
